nome,link,licenza,formato,versione,openAccess,fileID
"E.%20Pezzato,%20L'ipoteca%20dotale%20giustinianea%20spunti%20per%20una%20comparazione%20diacronica,%20in%20Cultura%20giuridica%20e%20diritto%20vivente,%2010%20(2022).pdf","https://iris.unitn.it/retrieve/handle/11572/344741/557933/E.%20Pezzato,%20L'ipoteca%20dotale%20giustinianea%20spunti%20per%20una%20comparazione%20diacronica,%20in%20Cultura%20giuridica%20e%20diritto%20vivente,%2010%20(2022).pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,E20Pezzato20Lipoteca20dotale20giustinianea20spunti20per20una20comparazione20diacronica20in20Cultura20giuridica20e20diritto20vivente2010202022pdf5952
Bucci%20et%20al..pdf,https://iris.unitn.it/retrieve/handle/11572/355281/588069/Bucci%20et%20al..pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Bucci20et20alpdf5953
Come%20nasce%20un'opera_15x21.pdf,https://iris.unitn.it/retrieve/handle/11572/355333/584703/Come%20nasce%20un'opera_15x21.pdf,,application/pdf,versione editoriale,False,Come20nasce20unopera15x21pdf5954
COZZIO%20LOMBARDO.pdf,https://iris.unitn.it/retrieve/handle/11572/344912/558494/COZZIO%20LOMBARDO.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,COZZIO20LOMBARDOpdf5955
COZZIO%20TOZZO.pdf,https://iris.unitn.it/retrieve/handle/11572/344919/558523/COZZIO%20TOZZO.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,COZZIO20TOZZOpdf5956
SIR_13_CA.pdf,https://iris.unitn.it/retrieve/handle/11572/344930/558566/SIR_13_CA.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,SIR13CApdf5957
SIR_13_CA.pdf,https://iris.unitn.it/retrieve/handle/11572/344932/558570/SIR_13_CA.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,SIR13CApdf5958
RIV%20TRIM%20APP_OSSERVATORIO_1_2022.pdf,https://iris.unitn.it/retrieve/handle/11572/344928/558562/RIV%20TRIM%20APP_OSSERVATORIO_1_2022.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,RIV20TRIM20APPOSSERVATORIO12022pdf5959
EGU22-7380-print.pdf,https://iris.unitn.it/retrieve/handle/11572/344887/558386/EGU22-7380-print.pdf,,application/pdf,abstract,False,EGU227380printpdf5960
2022%20Rotondo%20et%20al..pdf,https://iris.unitn.it/retrieve/handle/11572/355779/586098/2022%20Rotondo%20et%20al..pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,202220Rotondo20et20alpdf5961
"Perinelli,%20Alessandri,%20Vecchione,%20&amp;%20Mancini,%202022.pdf","https://iris.unitn.it/retrieve/handle/11572/277570/573970/Perinelli,%20Alessandri,%20Vecchione,%20&amp;%20Mancini,%202022.pdf",,application/pdf,versione editoriale,False,Perinelli20Alessandri20Vecchione20amp20Mancini202022pdf5962
Pyasik%20et%20al.%20-%202021%20-%20Self-other%20distinction%20modulates%20the%20social%20softne.pdf,https://iris.unitn.it/retrieve/handle/11572/353753/579861/Pyasik%20et%20al.%20-%202021%20-%20Self-other%20distinction%20modulates%20the%20social%20softne.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Pyasik20et20al202020212020Selfother20distinction20modulates20the20social20softnepdf5963
Paolo%20Carta%20-%20Teaching%20Leadership%20During%20a%20Pandemic.pdf,https://iris.unitn.it/retrieve/handle/11572/350223/569795/Paolo%20Carta%20-%20Teaching%20Leadership%20During%20a%20Pandemic.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Paolo20Carta2020Teaching20Leadership20During20a20Pandemicpdf5964
2__3339-11863-1-PB.pdf,https://iris.unitn.it/retrieve/handle/11572/350239/579204/2__3339-11863-1-PB.pdf,,application/pdf,versione editoriale,False,23339118631PBpdf5965
%BF-compactness.pdf,https://iris.unitn.it/retrieve/handle/11572/331547/527099/%BF-compactness.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,BFcompactnesspdf5966
1-s2.0-S0022404922001281-main.pdf,https://iris.unitn.it/retrieve/handle/11572/350479/579126/1-s2.0-S0022404922001281-main.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1s20S0022404922001281mainpdf5967
MU%D1OZ2022_Article_NESTINGSOFRATIONALHOMOGENEOUSV.pdf,https://iris.unitn.it/retrieve/handle/11572/277728/558574/MU%D1OZ2022_Article_NESTINGSOFRATIONALHOMOGENEOUSV.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,MUD1OZ2022ArticleNESTINGSOFRATIONALHOMOGENEOUSVpdf5968
Strati-FOREWORD_DE%20MOLLI%20&amp;%20VECCO.pdf,https://iris.unitn.it/retrieve/handle/11572/331622/527247/Strati-FOREWORD_DE%20MOLLI%20&amp;%20VECCO.pdf,,application/pdf,preprint,False,StratiFOREWORDDE20MOLLI20amp20VECCOpdf5969
ijgi-11-00092_%20Editorial.pdf,https://iris.unitn.it/retrieve/handle/11572/331579/527150/ijgi-11-00092_%20Editorial.pdf,,application/pdf,versione editoriale,False,ijgi110009220Editorialpdf5970
COP%20DI%20FONZO%20SCALE.pdf,https://iris.unitn.it/retrieve/handle/11572/331642/527300/COP%20DI%20FONZO%20SCALE.pdf,,application/pdf,abstract,False,COP20DI20FONZO20SCALEpdf5971
Kasper_2022_Quantum_Sci._Technol._7_015008.pdf,https://iris.unitn.it/retrieve/handle/11572/320069/562244/Kasper_2022_Quantum_Sci._Technol._7_015008.pdf,,application/pdf,versione editoriale,False,Kasper2022QuantumSciTechnol7015008pdf5972
Una%20proposta%20a%20sostegno%20dei%20lavoratori%20a%20basso%20salario%20e...%20%20Eurilink.docx,https://iris.unitn.it/retrieve/handle/11572/335952/537226/Una%20proposta%20a%20sostegno%20dei%20lavoratori%20a%20basso%20salario%20e...%20%20Eurilink.docx,tutti i diritti riservati,application/vnd.openxmlformats-officedocument.wordprocessingml.document,preprint,False,Una20proposta20a20sostegno20dei20lavoratori20a20basso20salario20e2020Eurilinkdocx5973
jcab032.pdf,https://iris.unitn.it/retrieve/handle/11572/314543/581211/jcab032.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,jcab032pdf5974
The%20European%20Union%20and%20the%20challenge%20of%20independence%20in%20Europe%20Straddling%20between%20formal%20neutrality%20and%20actual%20support%20for%20member%20states%20territorial.pdf,https://iris.unitn.it/retrieve/handle/11572/314799/568773/The%20European%20Union%20and%20the%20challenge%20of%20independence%20in%20Europe%20Straddling%20between%20formal%20neutrality%20and%20actual%20support%20for%20member%20states%20territorial.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,The20European20Union20and20the20challenge20of20independence20in20Europe20Straddling20between20formal20neutrality20and20actual20support20for20member20states20territorialpdf5975
Peccioli%20Charter%20Springer%202021%20-%20Ricci.pdf,https://iris.unitn.it/retrieve/handle/11572/314760/502503/Peccioli%20Charter%20Springer%202021%20-%20Ricci.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Peccioli20Charter20Springer2020212020Riccipdf5976
Cristoforetti2022_Article_InfluenceOfDepositionParameter.pdf,https://iris.unitn.it/retrieve/handle/11572/349901/569309/Cristoforetti2022_Article_InfluenceOfDepositionParameter.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Cristoforetti2022ArticleInfluenceOfDepositionParameterpdf5977
Abstract_SISS22_Santoro_[VP.3].pdf,https://iris.unitn.it/retrieve/handle/11572/349941/569428/Abstract_SISS22_Santoro_[VP.3].pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,AbstractSISS22SantoroVP3pdf5978
sec22summer_grisafi.pdf,https://iris.unitn.it/retrieve/handle/11572/331105/526021/sec22summer_grisafi.pdf,,application/pdf,versione editoriale,False,sec22summergrisafipdf5979
Andrea%20Giorgi%20-%20La%20crisi%20degli%20Archivi%20di%20Stato.pdf,https://iris.unitn.it/retrieve/handle/11572/330960/525619/Andrea%20Giorgi%20-%20La%20crisi%20degli%20Archivi%20di%20Stato.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Andrea20Giorgi2020La20crisi20degli20Archivi20di20Statopdf5980
2022_Viruses.pdf,https://iris.unitn.it/retrieve/handle/11572/330973/525656/2022_Viruses.pdf,,application/pdf,versione editoriale,False,2022Virusespdf5981
SPI_Capitolo%207_bozze_rev.pdf,https://iris.unitn.it/retrieve/handle/11572/350119/569664/SPI_Capitolo%207_bozze_rev.pdf,tutti i diritti riservati,application/pdf,preprint,False,SPICapitolo207bozzerevpdf5982
Le%20formiche%20e%20le%20stelle.pdf,https://iris.unitn.it/retrieve/handle/11572/350099/569644/Le%20formiche%20e%20le%20stelle.pdf,,application/pdf,versione editoriale,False,Le20formiche20e20le20stellepdf5983
12550-Article%20Text-41521-1-10-20220701.pdf,https://iris.unitn.it/retrieve/handle/11572/350199/569764/12550-Article%20Text-41521-1-10-20220701.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,12550Article20Text4152111020220701pdf5984
Gurnell&amp;Bertoldi%20TreatiseonGeomorph%202020.pdf,https://iris.unitn.it/retrieve/handle/11572/350007/569500/Gurnell&amp;Bertoldi%20TreatiseonGeomorph%202020.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,GurnellampBertoldi20TreatiseonGeomorph202020pdf5985
Insects%20to%20Feed%20the%20World%202022_Roccatello.pdf,https://iris.unitn.it/retrieve/handle/11572/349959/569444/Insects%20to%20Feed%20the%20World%202022_Roccatello.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Insects20to20Feed20the20World202022Roccatellopdf5986
RU_EditorialVersion.pdf,https://iris.unitn.it/retrieve/handle/11572/331195/585692/RU_EditorialVersion.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,RUEditorialVersionpdf5987
Deep_Reinforcement_Learning_for_Band_Selection_in_Hyperspectral_Image_Classification.pdf,https://iris.unitn.it/retrieve/handle/11572/331143/526119/Deep_Reinforcement_Learning_for_Band_Selection_in_Hyperspectral_Image_Classification.pdf,,application/pdf,versione editoriale,False,DeepReinforcementLearningforBandSelectioninHyperspectralImageClassificationpdf5988
Fatigue%20Fract%20Eng%20Mat%20Struct%20-%202021%20-%20Benedetti%20-%20Yield%20and%20fracture%20loci%20for%20a%20ductile%20cast%20iron%20EN%E2%80%90GJS%E2%80%90600%203%20Red.pdf,https://iris.unitn.it/retrieve/handle/11572/331118/526072/Fatigue%20Fract%20Eng%20Mat%20Struct%20-%202021%20-%20Benedetti%20-%20Yield%20and%20fracture%20loci%20for%20a%20ductile%20cast%20iron%20EN%E2%80%90GJS%E2%80%90600%203%20Red.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Fatigue20Fract20Eng20Mat20Struct202020212020Benedetti2020Yield20and20fracture20loci20for20a20ductile20cast20iron20ENE28090GJSE2809060020320Redpdf5989
Estratto%20Cortese.pdf,https://iris.unitn.it/retrieve/handle/11572/338536/544660/Estratto%20Cortese.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Estratto20Cortesepdf5990
LR%202021_Appunti%201.pdf,https://iris.unitn.it/retrieve/handle/11572/338534/544656/LR%202021_Appunti%201.pdf,tutti i diritti riservati,application/pdf,postprint,False,LR202021Appunti201pdf5991
DePisapia2022.pdf,https://iris.unitn.it/retrieve/handle/11572/338556/551296/DePisapia2022.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,DePisapia2022pdf5992
Valentino%20et%20al%202022%20FRI.pdf,https://iris.unitn.it/retrieve/handle/11572/338493/544555/Valentino%20et%20al%202022%20FRI.pdf,,application/pdf,versione editoriale,False,Valentino20et20al20202220FRIpdf5993
Masala2022_Article_CorrelationBetweenOlfactoryFun.pdf,https://iris.unitn.it/retrieve/handle/11572/338496/544563/Masala2022_Article_CorrelationBetweenOlfactoryFun.pdf,,application/pdf,versione editoriale,False,Masala2022ArticleCorrelationBetweenOlfactoryFunpdf5994
B&amp;P_ClusteringGraphConnected20200518_Stefano_Revision.pdf,https://iris.unitn.it/retrieve/handle/11572/317606/492343/B&amp;P_ClusteringGraphConnected20200518_Stefano_Revision.pdf,tutti i diritti riservati,application/pdf,preprint,False,BampPClusteringGraphConnected20200518StefanoRevisionpdf5995
2022_Data_Driven_Energy_Management.pdf,https://iris.unitn.it/retrieve/handle/11572/338612/544739/2022_Data_Driven_Energy_Management.pdf,,application/pdf,versione editoriale,False,2022DataDrivenEnergyManagementpdf5996
Slice%20regular%20functions%20and%20orthogonal%20complex%20structures%20over%20R8%20JNCG.pdf,https://iris.unitn.it/retrieve/handle/11572/317419/578084/Slice%20regular%20functions%20and%20orthogonal%20complex%20structures%20over%20R8%20JNCG.pdf,,application/pdf,versione editoriale,False,Slice20regular20functions20and20orthogonal20complex20structures20over20R820JNCGpdf5997
estratto%20review%20Yates%20NAM.pdf,https://iris.unitn.it/retrieve/handle/11572/326726/565562/estratto%20review%20Yates%20NAM.pdf,,application/pdf,versione editoriale,False,estratto20review20Yates20NAMpdf5998
Slaghenaufi_et_al_OenoOne%202022.pdf,https://iris.unitn.it/retrieve/handle/11572/352200/574444/Slaghenaufi_et_al_OenoOne%202022.pdf,,application/pdf,versione editoriale,False,SlaghenaufietalOenoOne202022pdf5999
2208.05568.pdf,https://iris.unitn.it/retrieve/handle/11572/352161/574406/2208.05568.pdf,,application/pdf,preprint,False,220805568pdf6000
Neuroimage%20Clinical.pdf,https://iris.unitn.it/retrieve/handle/11572/352162/574408/Neuroimage%20Clinical.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Neuroimage20Clinicalpdf6001
paper_003.pdf,https://iris.unitn.it/retrieve/handle/11572/352160/574404/paper_003.pdf,tutti i diritti riservati,application/pdf,postprint,False,paper003pdf6002
Atti-DANTE-E-LA-SCUOLA-.pdf,https://iris.unitn.it/retrieve/handle/11572/333419/530986/Atti-DANTE-E-LA-SCUOLA-.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,AttiDANTEELASCUOLApdf6003
IJBPM230304%20BAX_324038.pdf,https://iris.unitn.it/retrieve/handle/11572/317848/556978/IJBPM230304%20BAX_324038.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,IJBPM23030420BAX324038pdf6004
isprs-archives-XLVIII-4-W1-2022-357-2022.pdf,https://iris.unitn.it/retrieve/handle/11572/352060/574204/isprs-archives-XLVIII-4-W1-2022-357-2022.pdf,,application/pdf,versione editoriale,False,isprsarchivesXLVIII4W120223572022pdf6005
Vitali_et_al-2022-European_Journal_of_Population.pdf,https://iris.unitn.it/retrieve/handle/11572/352040/574184/Vitali_et_al-2022-European_Journal_of_Population.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Vitalietal2022EuropeanJournalofPopulationpdf6006
Lorenzini_Development_Security_preprint.pdf,https://iris.unitn.it/retrieve/handle/11572/326858/515651/Lorenzini_Development_Security_preprint.pdf,tutti i diritti riservati,application/pdf,preprint,False,LorenziniDevelopmentSecuritypreprintpdf6007
"Alessandri,Perinelli,Filosa,Eisenberg%20&amp;%20Valiente,%202022.pdf","https://iris.unitn.it/retrieve/handle/11572/326872/576698/Alessandri,Perinelli,Filosa,Eisenberg%20&amp;%20Valiente,%202022.pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,AlessandriPerinelliFilosaEisenberg20amp20Valiente202022pdf6008
"Custom%20Made%20EN%20-%20Ricci,%20Ferretti.pdf","https://iris.unitn.it/retrieve/handle/11572/333340/530810/Custom%20Made%20EN%20-%20Ricci,%20Ferretti.pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,Custom20Made20EN2020Ricci20Ferrettipdf6009
CAA2022AbstractBook.pdf,https://iris.unitn.it/retrieve/handle/11572/352280/574604/CAA2022AbstractBook.pdf,tutti i diritti riservati,application/pdf,abstract,False,CAA2022AbstractBookpdf6010
Pederzini%20De%20Gottardo%20PMI%20Srl.pdf,https://iris.unitn.it/retrieve/handle/11572/333714/564484/Pederzini%20De%20Gottardo%20PMI%20Srl.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Pederzini20De20Gottardo20PMI20Srlpdf6011
Il%20circolo%20linguistico.pdf,https://iris.unitn.it/retrieve/handle/11572/352261/574586/Il%20circolo%20linguistico.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Il20circolo20linguisticopdf6012
2022%20%20LBusatta%20Immigrazione%20e%20lavoro.pdf,https://iris.unitn.it/retrieve/handle/11572/352246/574561/2022%20%20LBusatta%20Immigrazione%20e%20lavoro.pdf,,application/pdf,versione editoriale,False,20222020LBusatta20Immigrazione20e20lavoropdf6013
2022%20LBusatta%20editoriale%20BLJ.pdf,https://iris.unitn.it/retrieve/handle/11572/352243/574552/2022%20LBusatta%20editoriale%20BLJ.pdf,,application/pdf,versione editoriale,False,202220LBusatta20editoriale20BLJpdf6014
Brain%20Struct%20&amp;amp;%20Function%20Esposito%20et%20al%202022.pdf,https://iris.unitn.it/retrieve/handle/11572/333502/531242/Brain%20Struct%20&amp;amp;%20Function%20Esposito%20et%20al%202022.pdf,,application/pdf,versione editoriale,False,Brain20Struct20ampamp20Function20Esposito20et20al202022pdf6015
Giuliani%20pp147-167.pdf,https://iris.unitn.it/retrieve/handle/11572/333515/531275/Giuliani%20pp147-167.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Giuliani20pp147167pdf6016
Best-worst%20tradeoff%20method.pdf,https://iris.unitn.it/retrieve/handle/11572/352220/574504/Best-worst%20tradeoff%20method.pdf,,application/pdf,versione editoriale,False,Bestworst20tradeoff20methodpdf6017
11%20Pich.pdf,https://iris.unitn.it/retrieve/handle/11572/333596/531371/11%20Pich.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1120Pichpdf6018
nat.2021.0053-6.pdf,https://iris.unitn.it/retrieve/handle/11572/356804/588529/nat.2021.0053-6.pdf,,application/pdf,versione editoriale,False,nat202100536pdf6019
erl_17_5_054001.pdf,https://iris.unitn.it/retrieve/handle/11572/347704/564497/erl_17_5_054001.pdf,,application/pdf,versione editoriale,False,erl175054001pdf6020
Orozco-Ruiz_et_al_Journal%20of%20Clinical%20Endocrinology%20&amp;%20Metabolism_2022.pdf,https://iris.unitn.it/retrieve/handle/11572/337834/571894/Orozco-Ruiz_et_al_Journal%20of%20Clinical%20Endocrinology%20&amp;%20Metabolism_2022.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,OrozcoRuizetalJournal20of20Clinical20Endocrinology20amp20Metabolism2022pdf6021
s11998-022-00611-3.pdf,https://iris.unitn.it/retrieve/handle/11572/338043/579664/s11998-022-00611-3.pdf,,application/pdf,versione editoriale,False,s11998022006113pdf6022
202221-NM-Three+_Dimensional_Printing_compressed.pdf,https://iris.unitn.it/retrieve/handle/11572/347881/574164/202221-NM-Three+_Dimensional_Printing_compressed.pdf,,application/pdf,versione editoriale,False,202221NMThreeDimensionalPrintingcompressedpdf6023
ETS%20contratto%20Belloni%20controfirmato.pdf,https://iris.unitn.it/retrieve/handle/11572/338075/543401/ETS%20contratto%20Belloni%20controfirmato.pdf,tutti i diritti riservati,application/pdf,0,False,ETS20contratto20Belloni20controfirmatopdf6024
Zamberlan%20et%20al.%202022.pdf,https://iris.unitn.it/retrieve/handle/11572/337912/542964/Zamberlan%20et%20al.%202022.pdf,,application/pdf,postprint,False,Zamberlan20et20al202022pdf6025
Commento.515.518.cp.Menghini.pdf,https://iris.unitn.it/retrieve/handle/11572/337936/542992/Commento.515.518.cp.Menghini.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Commento515518cpMenghinipdf6026
instruments-06-00019_rs.pdf,https://iris.unitn.it/retrieve/handle/11572/347839/565005/instruments-06-00019_rs.pdf,,application/pdf,versione editoriale,False,instruments0600019rspdf6027
Roffi%20-%20Gesticolar%20Parlando.pdf,https://iris.unitn.it/retrieve/handle/11572/338119/543455/Roffi%20-%20Gesticolar%20Parlando.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Roffi2020Gesticolar20Parlandopdf6028
Bolatto_etal2022.pdf,https://iris.unitn.it/retrieve/handle/11572/326496/514809/Bolatto_etal2022.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Bolattoetal2022pdf6029
SSRN-id3722971.pdf,https://iris.unitn.it/retrieve/handle/11572/338358/544106/SSRN-id3722971.pdf,,application/pdf,preprint,False,SSRNid3722971pdf6030
SCAN%20Galli%20et%20al%202022.pdf,https://iris.unitn.it/retrieve/handle/11572/326459/524363/SCAN%20Galli%20et%20al%202022.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,SCAN20Galli20et20al202022pdf6031
202212-MECANICA-A_3D_Griffith_peeling.pdf,https://iris.unitn.it/retrieve/handle/11572/338374/544121/202212-MECANICA-A_3D_Griffith_peeling.pdf,,application/pdf,versione editoriale,False,202212MECANICAA3DGriffithpeelingpdf6032
AICAS22___GANforSHM.pdf,https://iris.unitn.it/retrieve/handle/11572/338332/544020/AICAS22___GANforSHM.pdf,tutti i diritti riservati,application/pdf,postprint,False,AICAS22GANforSHMpdf6033
01-foreword.pdf,https://iris.unitn.it/retrieve/handle/11572/318196/521089/01-foreword.pdf,,application/pdf,postprint,False,01forewordpdf6034
1.Dal%20Trentino%20al%20mondo.pdf,https://iris.unitn.it/retrieve/handle/11572/338288/543876/1.Dal%20Trentino%20al%20mondo.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1Dal20Trentino20al20mondopdf6035
2022_Article_TopRankedAbstractsFromThe2021A.pdf,https://iris.unitn.it/retrieve/handle/11572/338276/543842/2022_Article_TopRankedAbstractsFromThe2021A.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,2022ArticleTopRankedAbstractsFromThe2021Apdf6036
rischio_digitale_libro_web_download.pdf,https://iris.unitn.it/retrieve/handle/11572/348180/565614/rischio_digitale_libro_web_download.pdf,,application/pdf,versione editoriale,False,rischiodigitalelibrowebdownloadpdf6037
Vinco%20Antonio%20Giolfino%20impaginato_16-6.pdf,https://iris.unitn.it/retrieve/handle/11572/348021/565645/Vinco%20Antonio%20Giolfino%20impaginato_16-6.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Vinco20Antonio20Giolfino20impaginato166pdf6038
frobt-09-876814%20(1).pdf,https://iris.unitn.it/retrieve/handle/11572/348079/565404/frobt-09-876814%20(1).pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,frobt09876814201pdf6039
Representing%20Habits%20as%20Streams%20of%20Situational%20Contexts.pdf,https://iris.unitn.it/retrieve/handle/11572/348168/565577/Representing%20Habits%20as%20Streams%20of%20Situational%20Contexts.pdf,tutti i diritti riservati,application/pdf,postprint,False,Representing20Habits20as20Streams20of20Situational20Contextspdf6040
1-s2.0-S0925838821040020-main.pdf,https://iris.unitn.it/retrieve/handle/11572/323045/506124/1-s2.0-S0925838821040020-main.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1s20S0925838821040020mainpdf6041
Age%20related%20effects%20on%20online%20and%20offline%20learning%20in%20visuo%20spatial%20working%20memory.pdf,https://iris.unitn.it/retrieve/handle/11572/338656/544832/Age%20related%20effects%20on%20online%20and%20offline%20learning%20in%20visuo%20spatial%20working%20memory.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Age20related20effects20on20online20and20offline20learning20in20visuo20spatial20working20memorypdf6042
2022.rapid4.pdf,https://iris.unitn.it/retrieve/handle/11572/348459/566144/2022.rapid4.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,2022rapid4pdf6043
authorreprints.pdf,https://iris.unitn.it/retrieve/handle/11572/348790/566738/authorreprints.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,authorreprintspdf6044
2022.politicalnlp-1.1.pdf,https://iris.unitn.it/retrieve/handle/11572/348759/566684/2022.politicalnlp-1.1.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,2022politicalnlp11pdf6045
ACCEPTED.pdf,https://iris.unitn.it/retrieve/handle/11572/341334/550760/ACCEPTED.pdf,,application/pdf,versione editoriale,False,ACCEPTEDpdf6046
Entropy_2022_24_853_Ricci_Perinelli.pdf,https://iris.unitn.it/retrieve/handle/11572/348819/566784/Entropy_2022_24_853_Ricci_Perinelli.pdf,,application/pdf,versione editoriale,False,Entropy202224853RicciPerinellipdf6047
Orru%202022%20Disasters%20Approaches%20to%20%20vulnerability%20%20in%20eight%20European%20disaster%20management%20systems.pdf,https://iris.unitn.it/retrieve/handle/11572/338753/545124/Orru%202022%20Disasters%20Approaches%20to%20%20vulnerability%20%20in%20eight%20European%20disaster%20management%20systems.pdf,,application/pdf,versione editoriale,False,Orru20202220Disasters20Approaches20to2020vulnerability2020in20eight20European20disaster20management20systemspdf6048
"Prefazione%20a%20Cherubini,%20Susanne%20K.Langer.%20Ricerche%20fra%20filosofia%20e%20arte.pdf","https://iris.unitn.it/retrieve/handle/11572/348802/566751/Prefazione%20a%20Cherubini,%20Susanne%20K.Langer.%20Ricerche%20fra%20filosofia%20e%20arte.pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,Prefazione20a20Cherubini20Susanne20KLanger20Ricerche20fra20filosofia20e20artepdf6049
2022%20Filande_lavoro.pdf,https://iris.unitn.it/retrieve/handle/11572/348641/566511/2022%20Filande_lavoro.pdf,tutti i diritti riservati,application/pdf,postprint,False,202220Filandelavoropdf6050
Fracasso-Jiang2022_Article_ThePerformanceOfPrivateCompani.pdf,https://iris.unitn.it/retrieve/handle/11572/343892/556339/Fracasso-Jiang2022_Article_ThePerformanceOfPrivateCompani.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,FracassoJiang2022ArticleThePerformanceOfPrivateCompanipdf6051
"2022%20-%20WRR%20-%20Dolcetti%20et%20al.,%202022%20-%20Using%20Non%BFcontact%20Measurement%20of%20Water%20Surface%20Dynamics%20to%20Estimate%20River%20Discharge.pdf","https://iris.unitn.it/retrieve/handle/11572/355401/585167/2022%20-%20WRR%20-%20Dolcetti%20et%20al.,%202022%20-%20Using%20Non%BFcontact%20Measurement%20of%20Water%20Surface%20Dynamics%20to%20Estimate%20River%20Discharge.pdf",,application/pdf,versione editoriale,False,20222020WRR2020Dolcetti20et20al2020222020Using20NonBFcontact20Measurement20of20Water20Surface20Dynamics20to20Estimate20River20Dischargepdf6052
Cutrupi%20et%20al%202022.pdf,https://iris.unitn.it/retrieve/handle/11572/355361/585126/Cutrupi%20et%20al%202022.pdf,,application/pdf,versione editoriale,False,Cutrupi20et20al202022pdf6053
Int%20J%20of%20Food%20Sci%20Tech%20-%202022%20-%20Moro%20-%20Investigation%20of%20Brazilian%20grape%20juice%20metabolomic%20profile%20changes%20caused%20by%20methyl.pdf,https://iris.unitn.it/retrieve/handle/11572/348661/566548/Int%20J%20of%20Food%20Sci%20Tech%20-%202022%20-%20Moro%20-%20Investigation%20of%20Brazilian%20grape%20juice%20metabolomic%20profile%20changes%20caused%20by%20methyl.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Int20J20of20Food20Sci20Tech202020222020Moro2020Investigation20of20Brazilian20grape20juice20metabolomic20profile20changes20caused20by20methylpdf6054
J052_2022_L-CSS_Decent.pdf,https://iris.unitn.it/retrieve/handle/11572/348679/582779/J052_2022_L-CSS_Decent.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,J0522022LCSSDecentpdf6055
14680173211009188.pdf,https://iris.unitn.it/retrieve/handle/11572/303857/446926/14680173211009188.pdf,tutti i diritti riservati,application/pdf,postprint,False,14680173211009188pdf6056
20225-MAT21-An-Image-Analysis-Method-Prediction-Recombinant-Protein.pdf,https://iris.unitn.it/retrieve/handle/11572/333796/531877/20225-MAT21-An-Image-Analysis-Method-Prediction-Recombinant-Protein.pdf,,application/pdf,versione editoriale,False,20225MAT21AnImageAnalysisMethodPredictionRecombinantProteinpdf6057
